,,,,,,SMA 5,SMA 10,EMA 5,EMA 10,MACD,,,WILLR,SO,FAST SO,AD,,,RS,RSI,ROC-1,ROC-2,ROC-3,ROC-5,ROC-10,MFI-1,MF-2,MFI-3,MFI-4,,
date,1. open,2. high,3. low,4. close,5. volume,,,,,EMA 26,EMA 12,TOTAL,,,,,UP MOVE,DOWN MOVE,,,,,,,,,,,,,MFI
28-12-2015,107.589996,107.690002,106.18,106.82,26704200,107.604001,108.7340004,107.7940308,109.1570754,113.8695999,109.7109748,-4.158625093,-90.40675217,9.593247827,16.02723287,-4067557.135,0,-1.209999,0.262547995,20.79509023,-1.120058328,-1.648099607,-0.382358471,0.7450731,-5.619367379,106.8966673,-1.429998,-1450630534,0,-1450630534,-50.86803143
29-12-2015,106.959999,109.43,106.860001,108.739998,30931200,107.8860002,108.3599999,108.1093217,109.0812508,113.4471997,109.5616386,-3.885561129,-73.84490531,26.15509469,17.65438996,14322174.19,1.919998,0,0.387346234,27.91993984,1.797414342,0.657223925,0.119691556,1.313701643,-3.325039918,108.343333,1.446665667,2893222033,2893222033,0,-73.43481433
30-12-2015,108.580002,108.699997,107.18,107.32,25213800,107.9039996,108.0430001,107.8462408,108.7610554,113.0299997,109.2168746,-3.813125145,-84.60862188,15.39137812,17.04657355,-20569143.46,0,-1.419998,0.419580007,29.55662977,-1.305865391,0.468077139,-0.657223925,0.083928935,-2.869036164,107.7333323,-0.610000667,-3332321249,0,-3332321249,-75.19411692
31-12-2015,107.010002,107.029999,104.82,105.260002,40912300,107.2339998,107.4350007,106.9842474,108.1245639,112.4851999,108.6083076,-3.876892347,-95.83725599,4.162744008,15.23640561,-24621347.99,0,-2.059998,0.333129544,24.98853507,-1.919491241,-3.20029066,-1.460398802,-3.084429582,-5.460745661,105.7033337,-2.029998667,-2665182714,0,-2665182714,-42.75059489
04-01-2016,102.610001,105.370003,102,105.349998,67649400,106.6979996,107.0720002,106.4395521,107.6201478,111.9779999,108.1071796,-3.870820319,-68.98150862,31.01849138,16.85753784,66846239.74,0.089996,0,0.41436014,29.29665,0.085498763,-1.835633619,-3.117528106,-2.480793321,-3.330890897,104.2400003,-1.463333333,-4264698166,0,-4264698166,-41.64067324
05-01-2016,105.75,105.849998,102.410004,102.709999,55791000,105.8759994,106.7400002,105.196492,106.7274827,111.3739999,107.2770932,-4.096906729,-93.42593701,6.574062989,13.91843279,-46060156.84,0,-2.639999,0.36185461,26.57072258,-2.505931704,-2.422575481,-4.295565598,-3.84759502,-3.131189316,103.656667,-0.583333333,-7012311329,0,-7012311329,-39.69224606
06-01-2016,100.559998,102.370003,99.870003,100.699997,68457400,104.2679992,106.0769997,103.6978102,105.6316858,110.6699997,106.2655358,-4.404463883,-93.29568497,6.704315033,14.76562314,-23002015,0,-2.010002,0.361382594,26.5452633,-1.956968182,-4.4138596,-4.332134632,-7.393784392,-6.177215016,100.980001,-2.676666,-5633775236,0,-5633775236,-41.34590976
07-01-2016,98.68,100.129997,96.43,96.449997,81094400,102.0939986,104.9989991,101.2821141,103.9624548,109.8343997,104.7559059,-5.07849379,-99.87359671,0.126403287,4.468260436,-80217834.58,0,-4.25,0.239529951,19.3242568,-4.220456928,-6.094832111,-8.448031485,-10.1285902,-10.05316208,97.669998,-3.310003,-6686234121,0,-6686234121,-40.47700988
08-01-2016,98.550003,99.110001,96.760002,96.959999,70798000,100.433998,103.8339989,99.84155313,102.6894083,109.0615997,103.5568954,-5.504704276,-95.95111443,4.048885573,3.626534631,-58747452.23,0.510002,0,0.301974257,23.19356585,0.528773474,-3.714000111,-5.598286492,-7.885239257,-10.72645419,97.61000067,-0.059997333,-7915624438,0,-7915624438,-38.68510698
11-01-2016,98.970001,99.059998,97.339996,98.529999,49739400,99.0699982,102.8839989,99.40441214,101.9332277,108.3947998,102.7837588,-5.611041029,-83.84616154,16.15383846,6.776375774,19086142.32,1.57,0,0.474421754,32.176801,1.619224439,2.156559943,-2.154913669,-6.473658405,-8.793853641,98.30999767,0.699997,6960151215,6960151215,0,-80.96341585
12-01-2016,100.550003,100.690002,98.839996,99.959999,49154200,98.5199982,102.1979988,99.58958924,101.5744947,107.6319998,102.3494645,-5.282535282,-72.84616154,27.15383846,15.78552083,10362203.15,1.43,0,0.483531566,32.59327791,1.451334634,3.094059438,3.639193478,-2.677441366,-6.422019285,99.829999,1.520001333,4965484252,4965484252,0,-225.8340789
13-01-2016,100.32,101.190002,97.300003,97.389999,62439600,97.8579986,101.0629989,98.85646581,100.8137534,106.7963998,101.5866987,-5.209701079,-92.61539231,7.384607692,16.89742821,-59550491.68,0,-2.57,0.412186071,29.18780176,-2.571028437,-1.15700803,0.443481853,-3.286989174,-10.43774067,98.626668,-1.203331,-4847914964,0,-4847914964,-100.0059094
14-01-2016,97.959999,100.480003,95.739998,99.519997,63170100,98.4719986,100.2829986,99.07762076,100.5785485,106.0479996,101.26884,-4.779159563,-72.38861616,27.61138384,20.71661,37582078.46,2.129998,0,0.456988943,31.36529934,2.187080832,-0.440178076,1.004768101,3.18299647,-7.267986396,98.57999933,-0.046668667,-6155295726,0,-6155295726,-58.07655082
15-01-2016,96.199997,97.709999,95.360001,97.129997,79833900,98.5059982,99.4699981,98.42847776,99.95160184,105.3083993,100.6322859,-4.676113376,-87.42007018,12.57992982,15.85864045,40426358.66,0,-2.39,0.412398687,29.19846153,-2.401527404,-0.266969918,-2.831134482,0.175327972,-7.723736315,96.73333233,-1.846667,-6110654277,0,-6110654277,-35.91946538
19-01-2016,98.410004,98.650002,95.5,96.660004,53087700,98.1319992,98.6009987,97.83904545,99.35318935,104.5279996,100.021349,-4.506650579,-90.76046132,9.239538681,16.47695078,-13988077.62,0,-0.469993,0.429533874,30.04712807,-0.483880381,-2.873787265,-0.749558484,-1.897894062,-8.248689288,96.93666867,0.203336333,7738832313,7738832313,0,-70.34698125
20-01-2016,95.099998,98.190002,93.419998,96.790001,72334400,97.4979996,98.0089989,97.48939894,98.88720171,103.8723996,99.52436766,-4.348031939,-77.9450051,22.0549949,14.62482113,29873960.83,0.129997,0,0.329028427,24.75706468,0.134488925,-0.350042222,-2.743163266,-3.171266538,-5.763799102,96.13333367,-0.803335,-5103497578,0,-5103497578,-49.08381089
21-01-2016,97.059998,97.879997,94.940002,96.300003,52161500,97.2800004,97.5689995,97.09297327,98.41684898,103.2251996,99.02846038,-4.196739224,-78.83905372,21.16094628,17.48515995,-3903123.941,0,-0.489998,0.347156189,25.76955752,-0.506248574,-0.372440498,-0.854518713,-1.119207322,-4.369408273,96.373334,0.240000333,6971107291,6971107291,0,-89.50242277
22-01-2016,98.629997,101.459999,98.370003,101.419998,65800500,97.6600006,98.0659996,98.53517061,98.96282147,102.8623996,99.39627886,-3.466120737,-35.63958166,64.36041834,35.85878651,64096882.39,5.119995,0,0.740890278,42.55812601,5.31671323,4.783548871,4.924471139,1.90916505,5.152930176,100.4166667,4.043332667,5237883958,5237883958,0,-145.83026
25-01-2016,101.519997,101.529999,99.209999,99.440002,51794500,98.1220016,98.3139999,98.83675091,99.04957289,102.3863998,99.40300348,-2.983396359,-51.56875302,48.43124698,44.65087053,-41524766.91,0,-1.979996,0.648214273,39.32827687,-1.952273752,3.260642681,2.73788715,2.378261167,2.557758896,100.06,-0.356666667,-6583998030,0,-6583998030,-131.8400942
26-01-2016,99.93,100.879997,98.07,99.989998,75077000,98.7880004,98.4599998,99.22112817,99.22054218,102.0267996,99.49328324,-2.533516402,-26.59221978,73.40778022,62.06648185,27519330.06,0.549996,0,0.807909385,44.68749327,0.553093311,-1.409978336,3.831770389,3.445058827,1.481781198,99.646665,-0.413335,-5161149190,0,-5161149190,-142.7722707
27-01-2016,96.040001,96.629997,93.339996,93.419998,133369700,98.1139998,97.8059997,97.28761148,98.16600325,101.5223996,98.55921197,-2.963187631,-99.02317496,0.976825039,40.93861741,-126883475.4,0,-6.57,0.611110894,37.93102614,-6.570657197,-6.053905751,-7.88799069,-3.481767709,-6.542618113,94.46333033,-5.183334667,-7092023451,0,-7092023451,-134.0182028
28-01-2016,93.790001,94.519997,92.389999,94.089996,55678800,97.6719984,97.4759994,96.22184624,97.42498513,100.9927994,97.87184655,-3.120952807,-81.40047046,18.59952954,30.9947116,33198084.36,0.669998,0,0.836903724,45.56056547,0.717189054,-5.900592177,-5.380134646,-2.294918932,-3.388441353,93.666664,-0.796666333,-12492294878,0,-12492294878,-107.7206598
29-01-2016,94.790001,97.339996,94.349998,97.339996,64416500,96.855998,97.2579993,96.59452556,97.40953411,100.5971991,97.79004794,-2.807151142,-45.84248359,54.15751641,24.577957,64416500,3.25,0,1.026261046,50.64801735,3.4541398,4.196101567,-2.65026708,-4.022877224,-2.19051554,96.34333,2.676666,5364281002,5364281002,0,-228.3250902
01-02-2016,96.470001,96.709999,95.400002,96.43,40943500,96.2539976,97.1879996,96.53968919,97.2314548,100.109999,97.58087256,-2.529126475,-55.79867615,44.20132385,38.98612327,23440957.54,0,-0.909996,0.863458952,46.33635482,-0.934863404,2.486984908,3.222010345,-3.026952876,-0.720680554,96.18000033,-0.163329667,-6195578991,0,-6195578991,-102.7584441
02-02-2016,95.419998,96.040001,94.279999,94.480003,37357200,95.1519986,96.9699995,95.85319578,96.73124087,99.5679992,97.10395883,-2.464040374,-77.13343545,22.86656455,40.40846827,-28866767.12,0,-1.949997,0.683785209,40.61000212,-2.022189153,-2.93814785,0.414504216,-5.510546165,-2.255328895,94.93333433,-1.246666,-3886902974,0,-3886902974,-66.05937003
03-02-2016,95,96.839996,94.080002,96.349998,45964300,95.7379986,96.9259992,96.01877996,96.66193091,99.14919912,96.98799965,-2.161199469,-56.67397155,43.32602845,36.79797228,29643673.89,1.869995,0,0.929539132,48.17415292,1.979249514,-0.082963808,-1.017051614,3.136373435,-0.454595511,95.75666533,0.823331,3577200898,3577200898,0,-96.64531927
04-02-2016,95.860001,97.330002,95.190002,96.599998,46471700,96.239999,96.9559987,96.21249993,96.65067151,98.66359912,96.928325,-1.735274123,-53.93874179,46.06125821,37.4179504,14766534.69,0.25,0,0.802167821,44.51127203,0.259470685,2.243855771,0.17629161,2.667660864,0.311521278,96.373334,0.616668667,4429732836,4429732836,0,-172.5743663
05-02-2016,96.519997,96.919998,93.690002,94.019997,46418100,95.5759992,96.2159986,95.48173871,96.17241488,98.131599,96.48102415,-1.650574849,-82.16632385,17.83367615,35.74032093,-36933418.96,0,-2.580001,0.79197298,44.19558714,-2.670808544,-2.418267824,-0.486881864,-3.410724406,-7.296392374,94.87666567,-1.496668333,-4409079944,0,-4409079944,-189.2537184
08-02-2016,93.129997,95.699997,93.040001,95.010002,54021400,95.2919996,95.7729986,95.32450886,95.96108822,97.721599,96.25478094,-1.466818056,-71.3347593,28.6652407,30.85339168,25995421.09,0.990005,0,0.886049491,46.97912199,1.052972805,-1.645958626,-1.390758721,-1.472568703,-4.454947618,94.58333333,-0.293332333,-4390378625,0,-4390378625,-86.02813543
09-02-2016,94.290001,95.940002,93.93,94.989998,44331200,95.3939986,95.2729986,95.21301639,95.78454402,97.307199,96.06025733,-1.246941673,-71.55362144,28.44637856,24.98176513,2425950.826,0,-0.020004,0.875861794,46.69116864,-0.021054625,1.03169648,-1.666666701,0.539791473,-5.00050015,94.95333333,0.37,5129512001,5129512001,0,-157.4721011
10-02-2016,95.919998,96.349998,94.099998,94.269997,42343600,94.9779984,95.3579985,94.89870803,95.50919937,96.96959892,95.78491529,-1.184683631,-79.43109409,20.56890591,25.89350839,-35945049.19,0,-0.720001,0.862185561,46.2996588,-0.757975592,-0.778870629,0.265900881,-2.158797139,0.909868356,94.90666433,-0.046669,-4207326318,0,-4207326318,-77.37456495
11-02-2016,93.790001,94.720001,92.589996,93.699997,50074700,94.3979982,95.3189986,94.49917764,95.18028638,96.68959892,95.46425486,-1.225344064,-85.66741794,14.33258206,21.11595551,2115756.9,0,-0.57,0.495424606,33.12936033,-0.604646248,-1.35803877,-1.378807465,-3.002071491,-0.414495713,93.669998,-1.236666333,-3966324927,0,-3966324927,-46.38595274
12-02-2016,94.190002,94.5,93.010002,93.989998,40351400,94.3919984,94.9839988,94.32946807,94.96389195,96.59119896,95.23751415,-1.353684808,-81.15430651,18.84569349,17.91572715,12728148.56,0.290001,0,0.59084051,37.14014737,0.309499476,-0.297018149,-1.052742416,-0.031907042,-3.441543186,93.83333333,0.163335333,4698676017,4698676017,0,-81.11209474
16-02-2016,95.019997,96.849998,94.610001,96.639999,49057900,94.7179978,95.0049987,95.09956803,95.26860821,96.57839896,95.45321632,-1.125182639,-14.14136211,85.85863789,39.67897115,39859575.23,2.650001,0,0.748498555,42.80807397,2.819450001,3.137675661,2.514057574,1.71560569,0.217773514,96.03333267,2.199999333,3875079420,3875079420,0,-138.3791976
17-02-2016,96.669998,98.209999,96.150002,98.120003,44863200,95.3439988,95.3689987,96.106279,95.78699179,96.56199912,95.86336811,-0.698631007,-1.546323024,98.45367698,67.71933612,40943283.08,1.480004,0,1.69629714,62.91209952,1.531461109,4.39408989,4.717189052,3.295089026,3.852667109,97.49333467,1.460002,4782818263,4782818263,0,-414.2376085
18-02-2016,98.839996,98.889999,96.089996,96.260002,39021000,95.7419998,95.3599991,96.15751488,95.87298504,96.41399924,95.9243704,-0.489628836,-41.74596425,58.25403575,80.85545021,-34282573.56,0,-1.860001,1.252033217,55.59568161,-1.895638955,-0.39320882,2.415154855,2.110963258,-0.093405295,97.079999,-0.413335667,-4355319411,0,-4355319411,7136.663957
19-02-2016,96,96.760002,95.800003,96.040001,35374200,96.2100006,95.3039994,96.1183475,95.90334854,96.35999932,95.94215439,-0.41784493,-45.23804195,54.76195805,70.48989026,-17687228.97,0,-0.220001,0.852775215,46.02691185,-0.228548717,-2.119855214,-0.620858864,2.497336259,-0.579707051,96.200002,-0.879997,-3753820278,0,-3753820278,-305.5108303
22-02-2016,96.309998,96.900002,95.919998,96.879997,34280800,96.7880004,95.5899994,96.37220528,96.08090323,96.25439932,96.08639458,-0.168004737,-31.90477846,68.09522154,60.37040511,32881239.58,0.839996,0,1.056817767,51.38120567,0.874631394,0.644083718,-1.263764739,3.074794192,3.041906075,96.56666567,0.366663667,3415968545,3415968545,0,3182.36414
23-02-2016,96.400002,96.5,94.550003,94.690002,31942600,96.398001,95.5579994,95.81152693,95.82803739,96.15679952,95.8716294,-0.285170116,-66.6665873,33.3334127,52.06353076,-27355995.96,0,-2.189995,1.025735162,50.63520549,-2.260523398,-1.405663251,-1.630999343,-2.01779493,-0.336806645,95.24666833,-1.319997333,-3265131988,0,-3265131988,1915.270473
24-02-2016,93.980003,96.379997,93.32,96.099998,36255700,95.994,95.6689994,95.90767434,95.87747983,96.13439928,95.90675249,-0.227646786,-44.28570907,55.71429093,52.38097506,29620687.13,1.409996,0,0.969362756,49.22215337,1.48906534,-0.805118728,0.062470845,-2.058708661,1.168544082,95.266665,0.019996667,3043064973,3043064973,0,2858.948285
25-02-2016,96.050003,96.760002,95.25,96.760002,27582700,96.094,95.9179999,96.19175515,96.03792236,96.13319932,96.03798227,-0.095217052,-33.80946009,66.19053991,51.74608118,27582700,0.660004,0,1.019608326,50.48544873,0.686788776,2.186080849,-0.123859418,0.519426542,2.641354704,96.256668,0.990003,3489852878,3489852878,0,32463.49529
26-02-2016,97.199997,98.019997,96.580002,96.910004,28991100,96.2680006,96.2390006,96.43114749,96.1964668,96.15759936,96.17209921,0.014499851,-31.4284771,68.5715229,63.49211791,-15703385.83,0.150002,0,1.517922216,60.28471437,0.1550248,0.842878269,2.344494617,0.905875667,3.425834688,97.170001,0.913333,2680210987,2680210987,0,433.547397
29-02-2016,96.860001,98.230003,96.650002,96.690002,35216300,96.2300016,96.509001,96.5174237,96.2861915,95.96839952,96.25175266,0.28335314,-34.92057067,65.07942933,66.61383071,-33433197.33,0,-0.220002,1.289654973,56.32529739,-0.22701681,-0.072343942,0.613947984,-0.196113755,2.872650343,97.19000233,0.020001333,2817645077,2817645077,0,235.8919131
01-03-2016,97.650002,100.769997,97.419998,100.529999,50407100,97.398001,96.898001,97.85481505,97.0577157,96.0119994,96.90974695,0.897747547,-2.933960522,97.06603948,76.9056639,43184648.18,3.839997,0,1.958477682,66.19883239,3.971451981,3.735419307,3.896234934,6.167490629,4.025248386,99.57333133,2.383329,3506604308,3506604308,0,253.1729093
02-03-2016,100.510002,100.889999,99.639999,100.75,33169600,98.3280014,97.1610007,98.81978019,97.72897299,96.04239948,97.50037787,1.457978386,-1.68673433,98.31326567,86.81957816,25739662.67,0.220001,0,2.280633257,69.51808015,0.218841144,4.198984296,3.962435086,4.838711859,2.680388218,100.426666,0.853334667,5062216996,5062216996,0,169.6301575
03-03-2016,100.580002,101.709999,100.449997,101.5,36955700,99.276001,97.6850005,99.71309745,98.4145457,96.36559956,98.11551975,1.74992019,-2.413782442,97.58621756,97.65517424,24637211.55,0.75,0,2.737194819,73.24196226,0.744416873,0.964887108,4.974659117,4.89871631,5.443588086,101.2199987,0.793332667,3357426868,3357426868,0,138.7469197
04-03-2016,102.370003,103.75,101.370003,103.010002,46055100,100.4960006,98.3820006,100.8119557,99.24999965,96.7223998,98.86829112,2.14589132,-7.094899329,92.90510067,96.26819463,17415835.42,1.510002,0,3.008910024,75.05556388,1.4876867,2.243178164,2.466928305,6.294497728,7.257393719,102.7100017,1.490003,3795720009,3795720009,0,139.976582
07-03-2016,102.389999,102.830002,100.959999,101.870003,35828900,101.5320008,98.8810012,101.1646029,99.72631626,96.90360008,99.32995441,2.426354328,-18.02489933,81.97510067,90.82213963,-957894.6427,0,-1.139999,1.928953083,65.85810794,-1.106687679,0.364534975,1.111665509,5.357328465,5.150708252,101.886668,-0.823333667,-4692400683,0,-4692400683,180.7985329
08-03-2016,100.779999,101.760002,100.400002,101.029999,31561900,101.6320008,99.5150009,101.1197394,99.96332578,97.08760004,99.59142127,2.503821226,-26.07862895,73.92137105,82.93385746,-2320867.185,0,-0.840004,1.449767403,59.17979811,-0.82458425,-1.922146356,-0.463055172,0.497363976,6.695529482,101.0633343,-0.823333667,-3620988099,0,-3620988099,271.4796134
09-03-2016,101.309998,101.580002,100.269997,101.120003,27201700,101.7060014,100.0170014,101.1198273,100.1736097,97.35320004,99.82651714,2.473317097,-25.21569511,74.78430489,76.8935922,8098330.473,0.090004,0,2.054229923,67.2585226,0.089086411,-0.736232431,-1.834772317,0.367248635,5.223730598,100.9900007,-0.073333667,-3187436302,0,-3187436302,246.4137483
10-03-2016,101.410004,102.239998,100.150002,101.169998,33513600,101.640001,100.458001,101.1365492,100.3547531,97.54600004,100.0331445,2.487144453,-24.73635666,75.26364334,74.65643976,-801826.441,0.049995,0,2.168564237,68.43996444,0.049441256,0.138571713,-0.687155178,-0.325125123,4.55766423,101.186666,0.196665333,2752449333,2752449333,0,177.0858818
11-03-2016,102.239998,102.279999,101.5,102.260002,27408200,101.490001,100.9930008,101.510996,100.7011273,97.7724002,100.3756352,2.603234978,-14.28569511,85.71430489,78.58741771,26002860.31,1.090004,0,2.225513667,68.99718609,1.07739846,1.127372395,1.217463142,-0.728084638,5.520583819,102.0133337,0.826667667,3418834059,3418834059,0,177.0743519
14-03-2016,101.910004,102.910004,101.779999,102.519997,25076100,101.6199998,101.5760003,101.847296,101.0317978,98.1124002,100.705438,2.593037826,-11.79293384,88.20706616,83.06167146,7766699.541,0.259995,0,4.559080548,82.01141373,0.254248968,1.334386702,1.384487696,0.638062217,6.029573771,102.4033333,0.389999667,2806691041,2806691041,0,145.5841243
